[09-Jan-2024 10:29:44 Africa/Nairobi] PHP Deprecated:  substr(): Passing null to parameter #1 ($string) of type string is deprecated in E:\xampp\htdocs\nrs_projects\New folder\emgwen\bursary_system_php\students\application.php on line 1044
[09-Jan-2024 10:29:44 Africa/Nairobi] PHP Warning:  Undefined array key "gender" in E:\xampp\htdocs\nrs_projects\New folder\emgwen\bursary_system_php\students\application.php on line 1078
[09-Jan-2024 10:29:44 Africa/Nairobi] PHP Warning:  Undefined array key "gender" in E:\xampp\htdocs\nrs_projects\New folder\emgwen\bursary_system_php\students\application.php on line 1078
[09-Jan-2024 10:29:44 Africa/Nairobi] PHP Warning:  Undefined array key "dob" in E:\xampp\htdocs\nrs_projects\New folder\emgwen\bursary_system_php\students\application.php on line 1100
[09-Jan-2024 10:29:44 Africa/Nairobi] PHP Warning:  Undefined array key "parent" in E:\xampp\htdocs\nrs_projects\New folder\emgwen\bursary_system_php\students\application.php on line 1110
[09-Jan-2024 10:29:44 Africa/Nairobi] PHP Warning:  Undefined array key "Phone" in E:\xampp\htdocs\nrs_projects\New folder\emgwen\bursary_system_php\students\application.php on line 1121
[09-Jan-2024 10:29:44 Africa/Nairobi] PHP Warning:  Undefined array key "email" in E:\xampp\htdocs\nrs_projects\New folder\emgwen\bursary_system_php\students\application.php on line 1133
[09-Jan-2024 10:29:44 Africa/Nairobi] PHP Warning:  Undefined array key "id_no" in E:\xampp\htdocs\nrs_projects\New folder\emgwen\bursary_system_php\students\application.php on line 1141
[09-Jan-2024 10:29:44 Africa/Nairobi] PHP Warning:  Undefined array key "ward" in E:\xampp\htdocs\nrs_projects\New folder\emgwen\bursary_system_php\students\application.php on line 1170
[09-Jan-2024 10:29:44 Africa/Nairobi] PHP Warning:  Undefined array key "ward" in E:\xampp\htdocs\nrs_projects\New folder\emgwen\bursary_system_php\students\application.php on line 1170
[09-Jan-2024 10:29:44 Africa/Nairobi] PHP Warning:  Undefined array key "location" in E:\xampp\htdocs\nrs_projects\New folder\emgwen\bursary_system_php\students\application.php on line 1197
[09-Jan-2024 10:29:44 Africa/Nairobi] PHP Warning:  Undefined array key "location" in E:\xampp\htdocs\nrs_projects\New folder\emgwen\bursary_system_php\students\application.php on line 1197
[09-Jan-2024 10:29:44 Africa/Nairobi] PHP Warning:  Undefined array key "sub_location" in E:\xampp\htdocs\nrs_projects\New folder\emgwen\bursary_system_php\students\application.php on line 1216
[09-Jan-2024 10:29:44 Africa/Nairobi] PHP Warning:  Undefined array key "sub_location" in E:\xampp\htdocs\nrs_projects\New folder\emgwen\bursary_system_php\students\application.php on line 1216
